序號,車站,出口,公車名稱
4587,G12_西門,出口2,49-東園
4588,G12_西門,出口2,49-東園
4589,G12_西門,出口2,49-東園
4590,G12_西門,出口2,49-建國北路
4591,G12_西門,出口2,49-建國北路
4592,G12_西門,出口2,49-建國北路
4593,G12_西門,出口2,513-捷運台大醫院站
4594,G12_西門,出口2,513-捷運台大醫院站
4595,G12_西門,出口2,513-捷運台大醫院站
4596,G12_西門,出口2,635-臺北
4597,G12_西門,出口2,635-臺北
4598,G12_西門,出口2,635-臺北
4599,G12_西門,出口2,637-臺北
4600,G12_西門,出口2,637-臺北
4601,G12_西門,出口2,637-臺北
4602,G12_西門,出口2,651假日-板橋
4603,G12_西門,出口2,651假日-板橋
4604,G12_西門,出口2,651假日-板橋
4605,G12_西門,出口2,651假日-臺北市政府
4606,G12_西門,出口2,651假日-臺北市政府
4607,G12_西門,出口2,651假日-臺北市政府
4608,G12_西門,出口2,656-捷運臺大醫院站
4609,G12_西門,出口2,656-捷運臺大醫院站
4610,G12_西門,出口2,656-捷運臺大醫院站
4611,G12_西門,出口2,658-板橋
4612,G12_西門,出口2,658-板橋
4613,G12_西門,出口2,658-板橋
4614,G12_西門,出口2,660-圓環
4615,G12_西門,出口2,660-圓環
4616,G12_西門,出口2,660-圓環
4617,G12_西門,出口2,667-臺北車站
4618,G12_西門,出口2,667-臺北車站
4619,G12_西門,出口2,667-臺北車站
4620,G12_西門,出口2,670-臺北車站
4621,G12_西門,出口2,670-臺北車站
4622,G12_西門,出口2,670-臺北車站
4623,G12_西門,出口2,671-臺北車站
4624,G12_西門,出口2,671-臺北車站
4625,G12_西門,出口2,671-臺北車站
4626,G12_西門,出口2,705-三峽
4627,G12_西門,出口2,705-三峽
4628,G12_西門,出口2,705-三峽
4629,G12_西門,出口2,706-西門
4630,G12_西門,出口2,706-西門
4631,G12_西門,出口2,706-西門
4632,G12_西門,出口2,797-臺北
4633,G12_西門,出口2,797-臺北
4634,G12_西門,出口2,797-臺北
4635,G12_西門,出口2,835-捷運台大醫院站
4636,G12_西門,出口2,835-捷運台大醫院站
4637,G12_西門,出口2,835-捷運台大醫院站
4638,G12_西門,出口2,965捷運府中站(府中路)-板橋
4639,G12_西門,出口2,965捷運府中站(府中路)-板橋
4640,G12_西門,出口2,965捷運府中站(府中路)-板橋
4641,G12_西門,出口2,965捷運府中站(府中路)-金瓜石
4642,G12_西門,出口2,965捷運府中站(府中路)-金瓜石
4643,G12_西門,出口2,965捷運府中站(府中路)-金瓜石
4644,G12_西門,出口2,9-社子國小
4645,G12_西門,出口2,9-社子國小
4646,G12_西門,出口2,9-社子國小
4647,G12_西門,出口2,9-萬華
4648,G12_西門,出口2,9-萬華
4649,G12_西門,出口2,9-萬華
4650,G12_西門,出口2,三峽_捷運台大醫院站-三峽
4651,G12_西門,出口2,三峽_捷運台大醫院站-三峽
4652,G12_西門,出口2,三峽_捷運台大醫院站-三峽
4653,G12_西門,出口2,三峽_捷運台大醫院站-捷運臺大醫院站
4654,G12_西門,出口2,三峽_捷運台大醫院站-捷運臺大醫院站
4655,G12_西門,出口2,三峽_捷運台大醫院站-捷運臺大醫院站
4656,G12_西門,出口2,中山幹線-天母
4657,G12_西門,出口2,中山幹線-天母
4658,G12_西門,出口2,中山幹線-天母
4659,G12_西門,出口2,仁愛幹線(板橋發車)-五福新村
4660,G12_西門,出口2,仁愛幹線(板橋發車)-五福新村
4661,G12_西門,出口2,仁愛幹線(板橋發車)-五福新村
4662,G12_西門,出口2,仁愛幹線(板橋發車)-南港花園社區
4663,G12_西門,出口2,仁愛幹線(板橋發車)-南港花園社區
4664,G12_西門,出口2,仁愛幹線(板橋發車)-南港花園社區
4665,G12_西門,出口2,內科21往內科-內科
4666,G12_西門,出口2,內科21往內科-內科
4667,G12_西門,出口2,內科21往內科-內科
4668,G12_西門,出口2,重慶幹線-天母
4669,G12_西門,出口2,重慶幹線-天母
4670,G12_西門,出口2,重慶幹線-天母
4671,G12_西門,出口2,綠17-大稻埕碼頭
4672,G12_西門,出口2,綠17-大稻埕碼頭
4673,G12_西門,出口2,綠17-大稻埕碼頭
4674,G12_西門,出口2,綠17-華中河濱公園
4675,G12_西門,出口2,綠17-華中河濱公園
4676,G12_西門,出口2,綠17-華中河濱公園
4677,G12_西門,出口2,藍29-東園
4678,G12_西門,出口2,藍29-東園
4679,G12_西門,出口2,藍29-東園
4680,G12_西門,出口2,藍2-捷運台大醫院站
4681,G12_西門,出口2,藍2-捷運台大醫院站
4682,G12_西門,出口2,藍2-捷運台大醫院站
4683,G12_西門,出口2,鶯歌火車站_中正紀念堂-中正紀念堂
4684,G12_西門,出口2,鶯歌火車站_中正紀念堂-中正紀念堂
4685,G12_西門,出口2,鶯歌火車站_中正紀念堂-中正紀念堂
4686,G12_西門,出口3,222-內湖
4687,G12_西門,出口3,222-內湖
4688,G12_西門,出口3,222-內湖
4689,G12_西門,出口4,222-衡陽路
4690,G12_西門,出口4,222-衡陽路
4691,G12_西門,出口4,222-衡陽路
4692,G12_西門,出口4,938-五股
4693,G12_西門,出口4,938-五股
4694,G12_西門,出口4,938-五股
4695,G12_西門,出口5,242-中和
4696,G12_西門,出口5,242-中和
4697,G12_西門,出口5,242-中和
4698,G12_西門,出口5,249-華夏科技大學
4699,G12_西門,出口5,249-華夏科技大學
4700,G12_西門,出口5,249-華夏科技大學
4701,G12_西門,出口5,701-迴龍
4702,G12_西門,出口5,701-迴龍
4703,G12_西門,出口5,701-迴龍
4704,G12_西門,出口6,1140-靜浦
4705,G12_西門,出口6,1140-靜浦
4706,G12_西門,出口6,1140-靜浦
4707,G12_西門,出口6,1145-成功
4708,G12_西門,出口6,1145-成功
4709,G12_西門,出口6,1145-成功
4710,G12_西門,出口6,12-東園
4711,G12_西門,出口6,12-東園
4712,G12_西門,出口6,12-東園
4713,G12_西門,出口6,1820-竹東站
4714,G12_西門,出口6,1820-竹東站
4715,G12_西門,出口6,1820-竹東站
4716,G12_西門,出口6,1821-竹東站
4717,G12_西門,出口6,1821-竹東站
4718,G12_西門,出口6,1821-竹東站
4719,G12_西門,出口6,18-萬華
4720,G12_西門,出口6,18-萬華
4721,G12_西門,出口6,18-萬華
4722,G12_西門,出口6,202-中和
4723,G12_西門,出口6,202-中和
4724,G12_西門,出口6,202-中和
4725,G12_西門,出口6,202區-錦繡
4726,G12_西門,出口6,202區-錦繡
4727,G12_西門,出口6,202區-錦繡
4728,G12_西門,出口6,205-東園
4729,G12_西門,出口6,205-東園
4730,G12_西門,出口6,205-東園
4731,G12_西門,出口6,206-中華路
4732,G12_西門,出口6,206-中華路
4733,G12_西門,出口6,206-中華路
4734,G12_西門,出口6,206預-中華路
4735,G12_西門,出口6,206預-中華路
4736,G12_西門,出口6,206預-中華路
4737,G12_西門,出口6,212夜-青年公園
4738,G12_西門,出口6,212夜-青年公園
4739,G12_西門,出口6,212夜-青年公園
4740,G12_西門,出口6,212直-青年公園
4741,G12_西門,出口6,212直-青年公園
4742,G12_西門,出口6,212直-青年公園
4743,G12_西門,出口6,212-青年公園
4744,G12_西門,出口6,212-青年公園
4745,G12_西門,出口6,212-青年公園
4746,G12_西門,出口6,221-蘆洲
4747,G12_西門,出口6,221-蘆洲
4748,G12_西門,出口6,221-蘆洲
4749,G12_西門,出口6,223-青年公園
4750,G12_西門,出口6,223-青年公園
4751,G12_西門,出口6,223-青年公園
4752,G12_西門,出口6,232-蘆洲
4753,G12_西門,出口6,232-蘆洲
4754,G12_西門,出口6,232-蘆洲
4755,G12_西門,出口6,235-新莊
4756,G12_西門,出口6,235-新莊
4757,G12_西門,出口6,235-新莊
4758,G12_西門,出口6,246-東園
4759,G12_西門,出口6,246-東園
4760,G12_西門,出口6,246-東園
4761,G12_西門,出口6,250-青年公園
4762,G12_西門,出口6,250-青年公園
4763,G12_西門,出口6,250-青年公園
4764,G12_西門,出口6,252-富德
4765,G12_西門,出口6,252-富德
4766,G12_西門,出口6,252-富德
4767,G12_西門,出口6,253路-景美女中
4768,G12_西門,出口6,253路-景美女中
4769,G12_西門,出口6,253路-景美女中
4770,G12_西門,出口6,257路-新莊聯合辦公大樓
4771,G12_西門,出口6,257路-新莊聯合辦公大樓
4772,G12_西門,出口6,257路-新莊聯合辦公大樓
4773,G12_西門,出口6,260往東園-東園
4774,G12_西門,出口6,260往東園-東園
4775,G12_西門,出口6,260往東園-東園
4776,G12_西門,出口6,262去程半-宏國德霖科技大學
4777,G12_西門,出口6,262去程半-宏國德霖科技大學
4778,G12_西門,出口6,262去程半-宏國德霖科技大學
4779,G12_西門,出口6,262區-中和
4780,G12_西門,出口6,262區-中和
4781,G12_西門,出口6,262區-中和
4782,G12_西門,出口6,304承德-永和
4783,G12_西門,出口6,304承德-永和
4784,G12_西門,出口6,304承德-永和
4785,G12_西門,出口6,304重慶-永和
4786,G12_西門,出口6,304重慶-永和
4787,G12_西門,出口6,304重慶-永和
4788,G12_西門,出口6,307西藏往板橋前站-板橋
4789,G12_西門,出口6,307西藏往板橋前站-板橋
4790,G12_西門,出口6,307西藏往板橋前站-板橋
4791,G12_西門,出口6,307莒光往板橋前站-板橋
4792,G12_西門,出口6,307莒光往板橋前站-板橋
4793,G12_西門,出口6,307莒光往板橋前站-板橋
4794,G12_西門,出口6,310往板橋-板橋
4795,G12_西門,出口6,310往板橋-板橋
4796,G12_西門,出口6,310往板橋-板橋
4797,G12_西門,出口6,513-捷運輔大站
4798,G12_西門,出口6,513-捷運輔大站
4799,G12_西門,出口6,513-捷運輔大站
4800,G12_西門,出口6,5821-通霄站
4801,G12_西門,出口6,5821-通霄站
4802,G12_西門,出口6,5821-通霄站
4803,G12_西門,出口6,604狗狗公車(停駛)-板橋
4804,G12_西門,出口6,604狗狗公車(停駛)-板橋
4805,G12_西門,出口6,604狗狗公車(停駛)-板橋
4806,G12_西門,出口6,621-二重
4807,G12_西門,出口6,621-二重
4808,G12_西門,出口6,621-二重
4809,G12_西門,出口6,624-新店
4810,G12_西門,出口6,624-新店
4811,G12_西門,出口6,624-新店
4812,G12_西門,出口6,624綠野香坡-新店
4813,G12_西門,出口6,624綠野香坡-新店
4814,G12_西門,出口6,624綠野香坡-新店
4815,G12_西門,出口6,635-龍壽里
4816,G12_西門,出口6,635-龍壽里
4817,G12_西門,出口6,635-龍壽里
4818,G12_西門,出口6,637-五股
4819,G12_西門,出口6,637-五股
4820,G12_西門,出口6,637-五股
4821,G12_西門,出口6,640-五股
4822,G12_西門,出口6,640-五股
4823,G12_西門,出口6,640-五股
4824,G12_西門,出口6,660-深坑
4825,G12_西門,出口6,660-深坑
4826,G12_西門,出口6,660-深坑
4827,G12_西門,出口6,662-一女中
4828,G12_西門,出口6,662-一女中
4829,G12_西門,出口6,662-一女中
4830,G12_西門,出口6,663-新莊
4831,G12_西門,出口6,663-新莊
4832,G12_西門,出口6,663-新莊
4833,G12_西門,出口6,667-板橋
4834,G12_西門,出口6,667-板橋
4835,G12_西門,出口6,667-板橋
4836,G12_西門,出口6,758(五股發車)-五股
4837,G12_西門,出口6,758(五股發車)-五股
4838,G12_西門,出口6,758(五股發車)-五股
4839,G12_西門,出口6,783-五股
4840,G12_西門,出口6,783-五股
4841,G12_西門,出口6,783-五股
4842,G12_西門,出口6,797-五股
4843,G12_西門,出口6,797-五股
4844,G12_西門,出口6,797-五股
4845,G12_西門,出口6,799-臺北(經大安路)
4846,G12_西門,出口6,799-臺北(經大安路)
4847,G12_西門,出口6,799-臺北(經大安路)
4848,G12_西門,出口6,835-新北產業園區
4849,G12_西門,出口6,835-新北產業園區
4850,G12_西門,出口6,835-新北產業園區
4851,G12_西門,出口6,中山幹線-青年公園
4852,G12_西門,出口6,中山幹線-青年公園
4853,G12_西門,出口6,中山幹線-青年公園
4854,G12_西門,出口6,內科21往內科-板橋
4855,G12_西門,出口6,內科21往內科-板橋
4856,G12_西門,出口6,內科21往內科-板橋
4857,G12_西門,出口6,重慶幹線-東園
4858,G12_西門,出口6,重慶幹線-東園
4859,G12_西門,出口6,重慶幹線-東園
4860,G12_西門,出口6,臺北觀光巴士紅線-台北101
4861,G12_西門,出口6,臺北觀光巴士紅線-台北101
4862,G12_西門,出口6,臺北觀光巴士紅線-台北101
4863,G12_西門,出口6,藍2-新莊
4864,G12_西門,出口6,藍2-新莊
4865,G12_西門,出口6,藍2-新莊
4866,G13_北門,出口1,12-東園
4867,G13_北門,出口1,1820-臺北轉運站
4868,G13_北門,出口1,1821-臺北轉運站
4869,G13_北門,出口1,250-青年公園
4870,G13_北門,出口1,302路-萬華
4871,G13_北門,出口1,304承德-永和
4872,G13_北門,出口1,304重慶-永和
4873,G13_北門,出口1,578-泰山公有市場
4874,G13_北門,出口1,579-明志國小
4875,G13_北門,出口1,582-立體停車場(五股公有市場)
4876,G13_北門,出口1,582經工業區-立體停車場(五股公有市場)
4877,G13_北門,出口1,582經洲子洋-立體停車場(五股公有市場)
4878,G13_北門,出口1,622-泰山
4879,G13_北門,出口1,660-深坑
4880,G13_北門,出口1,797-五股
4881,G13_北門,出口1,965捷運府中站(府中路)-板橋
4882,G13_北門,出口1,9-萬華
4883,G13_北門,出口1,內科21往內科-板橋
4884,G13_北門,出口1,綠17-華中河濱公園
4885,G13_北門,出口1,藍29-東園
4886,G13_北門,出口2,206-天母
4887,G13_北門,出口2,206預-天母
4888,G13_北門,出口2,218直-新北投
4889,G13_北門,出口2,218-新北投
4890,G13_北門,出口2,223-關渡
4891,G13_北門,出口2,260往東園-陽明山
4892,G13_北門,出口2,300-故宮博物院
4893,G13_北門,出口2,304承德-故宮博物院
4894,G13_北門,出口2,310往板橋-士林
4895,G13_北門,出口2,42-北門
4896,G13_北門,出口2,756-北門
4897,G13_北門,出口2,965捷運府中站(府中路)-金瓜石
4898,G13_北門,出口2,內科21往內科-內科
4899,G13_北門,出口2,重慶幹線-天母
4900,G13_北門,出口2,綠17-大稻埕碼頭
4901,G13_北門,出口2,臺北觀光巴士藍線-故宮博物院
4902,G13_北門,出口3,1140-花蓮轉運站
4903,G13_北門,出口3,1145-花蓮轉運站
4904,G13_北門,出口3,12-民生社區
4905,G13_北門,出口3,206-中華路
4906,G13_北門,出口3,206預-中華路
4907,G13_北門,出口3,250-北士科
4908,G13_北門,出口3,255-雙溪
4909,G13_北門,出口3,274-臺北車站
4910,G13_北門,出口3,302路-關渡宮
4911,G13_北門,出口3,304重慶-故宮博物院
4912,G13_北門,出口3,52-聯合醫院中興院區(塔城)
4913,G13_北門,出口3,578-臺北車站
4914,G13_北門,出口3,579-臺北車站
4915,G13_北門,出口3,582經工業區-臺北車站(鄭州)
4916,G13_北門,出口3,582經洲子洋-臺北車站(鄭州)
4917,G13_北門,出口3,582-臺北車站(鄭州)
4918,G13_北門,出口3,615-臺北車站
4919,G13_北門,出口3,622-捷運中山站(志仁高中)
4920,G13_北門,出口3,639-東昇公園
4921,G13_北門,出口3,660-圓環
4922,G13_北門,出口3,669路-市政府
4923,G13_北門,出口3,704-八里
4924,G13_北門,出口3,757路-淡海
4925,G13_北門,出口3,785-觀音山
4926,G13_北門,出口3,797-臺北
4927,G13_北門,出口3,8101-德蕾莎
4928,G13_北門,出口3,8102-德蕾莎
4929,G13_北門,出口3,8103-成功
4930,G13_北門,出口3,8107-成功
4931,G13_北門,出口3,8119-花蓮轉運站
4932,G13_北門,出口3,8120-成功
4933,G13_北門,出口3,8125-成功
4934,G13_北門,出口3,9-社子國小
4935,G13_北門,出口3,紅25-捷運北門站
4936,G13_北門,出口3,藍29-聯合醫院中興院區
4937,G14_中山,出口2,1717(北車發經捷運劍潭經小油坑服務站)-臺北車站(公園)
4938,G14_中山,出口2,1717(北車發經捷運劍潭經小油坑服務站)-臺北車站(公園)
4939,G14_中山,出口2,218直-萬華
4940,G14_中山,出口2,218直-萬華
4941,G14_中山,出口2,218-萬華
4942,G14_中山,出口2,218-萬華
4943,G14_中山,出口2,221-臺北車站
4944,G14_中山,出口2,221-臺北車站
4945,G14_中山,出口2,227-永和
4946,G14_中山,出口2,227-永和
4947,G14_中山,出口2,247-臺北車站
4948,G14_中山,出口2,247-臺北車站
4949,G14_中山,出口2,260往東園-東園
4950,G14_中山,出口2,260往東園-東園
4951,G14_中山,出口2,260區預-臺北車站
4952,G14_中山,出口2,260區預-臺北車站
4953,G14_中山,出口2,260區-臺北車站
4954,G14_中山,出口2,260區-臺北車站
4955,G14_中山,出口2,261路-臺大醫院
4956,G14_中山,出口2,261路-臺大醫院
4957,G14_中山,出口2,307西藏往板橋前站-板橋
4958,G14_中山,出口2,307西藏往板橋前站-板橋
4959,G14_中山,出口2,307莒光往板橋前站-板橋
4960,G14_中山,出口2,307莒光往板橋前站-板橋
4961,G14_中山,出口2,310往板橋-板橋
4962,G14_中山,出口2,310往板橋-板橋
4963,G14_中山,出口2,5-中和
4964,G14_中山,出口2,5-中和
4965,G14_中山,出口2,652-新莊
4966,G14_中山,出口2,652-新莊
4967,G14_中山,出口2,中山幹線-青年公園
4968,G14_中山,出口2,中山幹線-青年公園
4969,G14_中山,出口2,內湖幹線-衡陽路
4970,G14_中山,出口2,內湖幹線-衡陽路
4971,G14_中山,出口3,NULL
4972,G14_中山,出口3,NULL
4973,G14_中山,出口4,12-東園
4974,G14_中山,出口4,12-東園
4975,G14_中山,出口4,26-社子
4976,G14_中山,出口4,26-社子
4977,G14_中山,出口4,282-圓環
4978,G14_中山,出口4,282-圓環
4979,G14_中山,出口4,288-兒童新樂園
4980,G14_中山,出口4,288-兒童新樂園
4981,G14_中山,出口4,292-二重
4982,G14_中山,出口4,292-二重
4983,G14_中山,出口4,292副-二重
4984,G14_中山,出口4,292副-二重
4985,G14_中山,出口4,306(三重)-蘆洲
4986,G14_中山,出口4,306(三重)-蘆洲
4987,G14_中山,出口4,306區-臺北橋
