"datetime","mrt_station","mrt_flow","hour","day","next_dist","bus_cnt","bike_cnt","bike_flow","school_cnt","air_pressure","air_temperature","relative_humidity","precipitation","sunshine_duration","aqi","status","so2","co","o3","o3_8hr","pm10","pm2","no2","nox","no","windspeed","winddirec","co_8hr","pm2.1","pm10_avg","so2_avg"
"2023-11-04 21:00:00","北門",1278,21,"Weekend",512.321365522758,71,13,185,2,1011.6,26.5,70,0,0,45,"良好",0.4,0.35,15.7,41.6,20,11,20.8,24.2,3.3,"1","58",0.4,13.9,25,0
"2023-11-04 21:00:00","古亭",2427,21,"Weekend",821.482825496233,72,29,351,4,1011.6,26.5,70,0,0,44,"良好",0.7,0.22,23.5,48.5,17,11,10.6,11.6,1,"1.1","92",0.2,13.2,20,0
"2023-11-04 21:00:00","士林",2486,21,"Weekend",966.537893615898,101,13,83,3,1011.6,26.5,70,0,0,55,"普通",0.4,0.29,19.6,46.7,8,10,12.2,12.9,0.7,"0.3","149",0.3,17.1,23,0
"2023-11-04 21:00:00","大橋頭",1194,21,"Weekend",667.064144532519,68,23,154,8,1011.6,26.5,70,0,0,61,"普通",1.1,0.51,11.1,31.4,30,17,23.3,38.4,15.1,"-","-",0.7,19.4,31,1
"2023-11-04 21:00:00","松山",3468,21,"Weekend",742.114262614521,70,28,310,2,1011.6,26.5,70,0,0,38,"良好",0.5,0.25,17.9,35.3,9,11,15.3,19.7,4.4,"0.9","73",0.2,11.7,8,0
"2023-11-04 22:00:00","中山",5255,22,"Weekend",567.656880873855,54,23,277,4,1011.5,26.2,72,0,0,34,"良好",0.5,0.37,16,30.1,10,9,18,21.4,3.3,"1.7","124",0.4,10.5,15,0
"2023-11-04 22:00:00","北投",1338,22,"Weekend",687.457889956981,31,11,60,4,1011.5,26.2,72,0,0,43,"良好",0.3,0.17,36.1,46.5,8,2,1.7,2.2,0.5,"0.7","200",0.2,5.5,9,0
"2023-11-04 22:00:00","北門",1193,22,"Weekend",512.321365522758,71,13,147,2,1011.5,26.2,72,0,0,40,"良好",0.4,0.4,11.9,35,17,10,23,26.8,3.7,"1.2","101",0.4,12.3,22,0
"2023-11-04 22:00:00","古亭",2094,22,"Weekend",821.482825496233,72,29,267,4,1011.5,26.2,72,0,0,40,"良好",0.7,0.21,23.6,42.1,14,8,9.6,10.7,1,"1.6","129",0.2,12.3,19,0
"2023-11-04 22:00:00","士林",2010,22,"Weekend",966.537893615898,101,13,74,3,1011.5,26.2,72,0,0,47,"良好",0.4,0.35,15.8,41,11,9,14.8,15.7,0.8,"0.3","157",0.3,14.5,19,0
"2023-11-04 22:00:00","大橋頭",991,22,"Weekend",667.064144532519,68,23,139,8,1011.5,26.2,72,0,0,56,"普通",1.2,1.08,7.7,25.8,28,13,27.5,61.7,34.2,"-","-",0.8,17.6,29,1
"2023-11-04 22:00:00","松山",3201,22,"Weekend",742.114262614521,70,28,257,2,1011.5,26.2,72,0,0,37,"良好",0.7,0.36,15.8,29.6,5,10,15.2,18.3,3.1,"0.3","59",0.2,11.4,8,0
"2023-11-04 23:00:00","中山",1963,23,"Weekend",567.656880873855,54,23,194,4,1011.2,25.5,75,0,0,33,"良好",0.7,0.39,13.9,24.7,13,7,18.8,21.5,2.7,"0.5","106",0.4,10.2,15,0
"2023-11-04 23:00:00","北投",670,23,"Weekend",687.457889956981,31,11,26,4,1011.2,25.5,75,0,0,41,"良好",0.3,0.19,40.2,45,8,6,1.9,2.5,0.6,"0.8","180",0.2,5.7,9,0
"2023-11-04 23:00:00","北門",503,23,"Weekend",512.321365522758,71,13,77,2,1011.2,25.5,75,0,0,42,"良好",0.5,0.48,9.8,27.7,14,10,25.3,28.5,3.2,"0.5","112",0.4,12.1,22,0
"2023-11-04 23:00:00","古亭",967,23,"Weekend",821.482825496233,72,29,125,4,1011.2,25.5,75,0,0,36,"良好",0.7,0.22,20.3,34.8,11,6,10.1,11.3,1.1,"0.9","115",0.2,11.1,18,0
"2023-11-04 23:00:00","士林",1006,23,"Weekend",966.537893615898,101,13,40,3,1011.2,25.5,75,0,0,43,"良好",0.3,0.35,16.3,35,7,10,14.8,15.6,0.8,"0.3","146",0.3,13.1,16,0
"2023-11-04 23:00:00","大橋頭",484,23,"Weekend",667.064144532519,68,23,106,8,1011.2,25.5,75,0,0,55,"普通",1.3,1.56,4.1,19.6,19,14,29.8,79.2,49.4,"-","-",0.9,17,28,1
"2023-11-04 23:00:00","松山",1392,23,"Weekend",742.114262614521,70,28,139,2,1011.2,25.5,75,0,0,35,"良好",1,0.38,8.8,21.9,4,8,19.6,24.4,4.7,"0.3","56",0.2,10.7,7,0
"2023-11-05 05:00:00","中山",2,5,"Weekend",567.656880873855,54,23,58,4,1010.7,23.9,77,0,0,22,"良好",0.4,0.22,17.7,12.9,11,7,5.9,6.5,0.5,"1.7","183",0.3,6.7,10,0
"2023-11-05 05:00:00","北投",0,5,"Weekend",687.457889956981,31,11,11,4,1010.7,23.9,77,0,0,32,"良好",0.5,0.19,29.5,35.2,3,3,0.9,1.8,0.9,"0.7","210",0.1,4.6,5,0
"2023-11-05 05:00:00","北門",0,5,"Weekend",512.321365522758,71,13,39,2,1010.7,23.9,77,0,0,33,"良好",0.3,0.4,11.3,13.1,25,17,12.9,13.6,0.6,"0.2","154",0.3,10.3,16,0
"2023-11-05 05:00:00","古亭",2,5,"Weekend",821.482825496233,72,29,40,4,1010.7,23.9,77,0,0,28,"良好",0.7,0.17,17.9,19.6,11,7,4.1,4.2,0,"1.3","118",0.1,8.6,12,0
"2023-11-05 05:00:00","士林",8,5,"Weekend",966.537893615898,101,13,16,3,1010.7,23.9,77,0,0,37,"良好",0.9,0.26,14.5,14.2,10,10,6.7,7.6,0.8,"0.3","129",0.3,11.4,10,0
"2023-11-05 05:00:00","大橋頭",2,5,"Weekend",667.064144532519,68,23,27,8,1010.7,23.9,77,0,0,46,"良好",0.8,0.68,4.8,5.8,23,18,19.4,25.1,5.6,"-","-",0.8,14.2,19,1
"2023-11-05 05:00:00","松山",0,5,"Weekend",742.114262614521,70,28,42,2,1010.7,23.9,77,0,0,26,"良好",0.3,0.27,10.5,8.9,3,9,9,10.2,1.2,"0.3","197",0.3,8,4,0
"2023-11-05 06:00:00","中山",351,6,"Weekend",567.656880873855,54,23,89,4,1011.2,23.6,79,0,0,20,"良好",0.4,0.23,15.4,12.8,15,6,5.2,5.8,0.5,"0.4","157",0.3,6.1,11,0
"2023-11-05 06:00:00","北投",445,6,"Weekend",687.457889956981,31,11,24,4,1011.2,23.6,79,0,0,31,"良好",0.6,0.22,27.4,34.1,4,2,1,1.9,0.8,"0.7","210",0.1,3.8,5,0
"2023-11-05 06:00:00","北門",220,6,"Weekend",512.321365522758,71,13,48,2,1011.2,23.6,79,0,0,38,"良好",0.3,0.25,15.8,13.6,13,18,8.4,9.3,0.8,"0.2","150",0.3,11.6,16,0
"2023-11-05 06:00:00","古亭",379,6,"Weekend",821.482825496233,72,29,84,4,1011.2,23.6,79,0,0,26,"良好",0.7,0.19,14.3,18.4,12,6,4.6,4.8,0.2,"0.8","142",0.1,8,12,0
"2023-11-05 06:00:00","士林",412,6,"Weekend",966.537893615898,101,13,39,3,1011.2,23.6,79,0,0,35,"良好",0.9,0.24,14.3,14,7,10,5.1,5.8,0.7,"0.3","145",0.3,10.8,8,0
"2023-11-05 06:00:00","大橋頭",354,6,"Weekend",667.064144532519,68,23,77,8,1011.2,23.6,79,0,0,42,"良好",0.8,0.6,9.5,6.1,15,7,16.3,23.6,7.3,"-","-",0.7,12.9,18,1
"2023-11-05 06:00:00","松山",307,6,"Weekend",742.114262614521,70,28,98,2,1011.2,23.6,79,0,0,27,"良好",0.3,0.26,9.7,8.2,6,9,7.7,9.2,1.5,"0.3","77",0.3,8.2,4,0
"2023-11-05 07:00:00","中山",656,7,"Weekend",567.656880873855,54,23,142,4,1011.6,23.8,78,0,0.6,19,"良好",0.5,0.31,11,12.4,14,5,8.1,9.9,1.8,"0.6","216",0.3,6,11,0
"2023-11-05 07:00:00","北投",860,7,"Weekend",687.457889956981,31,11,64,4,1011.6,23.8,78,0,0.6,30,"良好",0.4,0.21,27.7,32.5,7,2,1.2,2.1,0.9,"1.4","180",0.1,3.3,5,0
"2023-11-05 07:00:00","北門",424,7,"Weekend",512.321365522758,71,13,63,2,1011.6,23.8,78,0,0.6,37,"良好",0.4,0.32,12,13.8,15,8,9.7,11.3,1.6,"0.2","122",0.3,11.5,16,0
"2023-11-05 07:00:00","古亭",833,7,"Weekend",821.482825496233,72,29,188,4,1011.6,23.8,78,0,0.6,27,"良好",0.8,0.25,10.6,17.2,13,11,8.1,9,0.8,"1.1","214",0.2,8.2,12,0
"2023-11-05 07:00:00","士林",916,7,"Weekend",966.537893615898,101,13,74,3,1011.6,23.8,78,0,0.6,32,"良好",0.9,0.31,9.2,13.1,5,8,9.6,11.2,1.5,"0.3","54",0.2,10,7,0
"2023-11-05 07:00:00","大橋頭",752,7,"Weekend",667.064144532519,68,23,100,8,1011.6,23.8,78,0,0.6,42,"良好",1,1.1,2.6,5.9,21,12,20.9,66.5,45.6,"-","-",0.7,12.8,18,1
"2023-11-05 07:00:00","松山",765,7,"Weekend",742.114262614521,70,28,158,2,1011.6,23.8,78,0,0.6,25,"良好",0.3,0.31,6.4,7.8,5,4,10.8,13.4,2.6,"0.3","157",0.3,7.7,4,0
"2023-11-05 08:00:00","中山",1303,8,"Weekend",567.656880873855,54,23,224,4,1011.9,25.9,67,0,1,22,"良好",0.5,0.34,13.2,13.4,13,8,10.1,14.4,4.3,"0.4","165",0.3,6.7,12,0
"2023-11-05 08:00:00","北投",1349,8,"Weekend",687.457889956981,31,11,89,4,1011.9,25.9,67,0,1,29,"良好",0.5,0.22,31.6,31.5,7,2,1.5,2.5,1,"1","190",0.1,3,5,0
"2023-11-05 08:00:00","北門",696,8,"Weekend",512.321365522758,71,13,134,2,1011.9,25.9,67,0,1,36,"良好",0.3,0.32,14.5,14.4,13,8,11.1,14.8,3.7,"0.2","154",0.3,11.2,16,0
"2023-11-05 08:00:00","古亭",1735,8,"Weekend",821.482825496233,72,29,324,4,1011.9,25.9,67,0,1,27,"良好",0.7,0.24,17.2,17.2,15,9,6.2,7.7,1.4,"1","132",0.1,8.3,12,0
"2023-11-05 08:00:00","士林",1780,8,"Weekend",966.537893615898,101,13,105,3,1011.9,25.9,67,0,1,32,"良好",0.9,0.4,10,12.8,9,12,11.6,17,5.3,"0.4","186",0.3,10,7,0
"2023-11-05 08:00:00","大橋頭",720,8,"Weekend",667.064144532519,68,23,140,8,1011.9,25.9,67,0,1,41,"良好",1.2,1.46,3,5.9,22,14,23.5,95.1,71.6,"-","-",0.7,12.7,20,1
"2023-11-05 08:00:00","松山",1017,8,"Weekend",742.114262614521,70,28,188,2,1011.9,25.9,67,0,1,27,"良好",0.3,0.43,5.6,7.4,4,10,16.2,31.3,15,"0.3","205",0.3,8,4,0
"2023-11-05 09:00:00","中山",2272,9,"Weekend",567.656880873855,54,23,226,4,1011.9,26.8,69,0,1,21,"良好",0.6,0.34,19.6,14,8,7,10.4,16.7,6.3,"1.1","191",0.3,6.5,11,0
"2023-11-05 09:00:00","北投",1814,9,"Weekend",687.457889956981,31,11,68,4,1011.9,26.8,69,0,1,29,"良好",0.7,0.2,35.1,31.4,4,13,1.2,2.2,0.9,"1.9","190",0.1,4.6,5,0
"2023-11-05 09:00:00","北門",999,9,"Weekend",512.321365522758,71,13,162,2,1011.9,26.8,69,0,1,37,"良好",0.5,0.41,22.7,15.7,26,16,12.5,16.8,4.2,"0.2","178",0.3,11.3,16,0
"2023-11-05 09:00:00","古亭",2295,9,"Weekend",821.482825496233,72,29,308,4,1011.9,26.8,69,0,1,29,"良好",0.9,0.32,21.4,17.8,12,11,7.4,10.1,2.6,"1.5","239",0.2,8.8,12,0
"2023-11-05 09:00:00","士林",2669,9,"Weekend",966.537893615898,101,13,110,3,1011.9,26.8,69,0,1,37,"良好",1.1,0.42,15,12.6,13,19,15.8,24.5,8.7,"0.3","227",0.3,11.5,8,0
"2023-11-05 09:00:00","大橋頭",966,9,"Weekend",667.064144532519,68,23,161,8,1011.9,26.8,69,0,1,43,"良好",1.1,1.35,8,6.5,18,13,26.3,65.8,39.5,"-","-",0.8,12,18,1
"2023-11-05 09:00:00","松山",1246,9,"Weekend",742.114262614521,70,28,219,2,1011.9,26.8,69,0,1,26,"良好",0.3,0.4,12.4,8.8,6,9,14.8,25.9,11.1,"0.3","238",0.3,7.9,4,0
"2023-11-05 10:00:00","中山",3598,10,"Weekend",567.656880873855,54,23,290,4,1011.5,28.6,61,0,1,27,"良好",0.8,0.48,33,16.3,17,16,16.6,21.9,5.2,"1.2","249",0.3,8.1,12,0
"2023-11-05 10:00:00","北投",1928,10,"Weekend",687.457889956981,31,11,121,4,1011.5,28.6,61,0,1,28,"良好",1.1,0.2,32.1,30.9,5,9,1.6,2.7,1.1,"1.8","190",0.2,5.8,5,0
"2023-11-05 10:00:00","北門",1255,10,"Weekend",512.321365522758,71,13,165,2,1011.5,28.6,61,0,1,40,"良好",0.8,0.51,38.7,18.6,31,21,16.5,20.5,4,"1.5","259",0.3,12.2,19,0
"2023-11-05 10:00:00","古亭",2139,10,"Weekend",821.482825496233,72,29,314,4,1011.5,28.6,61,0,1,36,"良好",1.2,0.42,38.8,20,21,20,11.3,13.5,2.2,"1.7","281",0.2,11,14,0
"2023-11-05 10:00:00","士林",2736,10,"Weekend",966.537893615898,101,13,122,3,1011.5,28.6,61,0,1,42,"良好",1.1,0.37,27.6,13.8,11,18,11.8,16.5,4.7,"0.9","217",0.3,12.8,8,0
"2023-11-05 10:00:00","大橋頭",1077,10,"Weekend",667.064144532519,68,23,184,8,1011.5,28.6,61,0,1,47,"良好",1.3,1.13,25,8.6,27,11,28.1,44.8,16.7,"-","-",0.9,12.4,20,1
"2023-11-05 10:00:00","松山",1410,10,"Weekend",742.114262614521,70,28,209,2,1011.5,28.6,61,0,1,28,"良好",0.3,0.37,22.9,10.7,12,13,12.5,19.3,6.7,"0.3","238",0.3,8.5,5,0
"2023-11-05 11:00:00","中山",5502,11,"Weekend",567.656880873855,54,23,361,4,1011,29.9,53,0,1,35,"良好",1.1,0.48,47.6,21.6,24,21,14.8,18.7,3.8,"1.1","305",0.3,10.7,14,0
"2023-11-05 11:00:00","北投",2274,11,"Weekend",687.457889956981,31,11,90,4,1011,29.9,53,0,1,29,"良好",1.4,0.21,37.9,31.4,5,5,1.9,3,1,"1.8","180",0.2,6.1,5,0
"2023-11-05 11:00:00","北門",1641,11,"Weekend",512.321365522758,71,13,195,2,1011,29.9,53,0,1,45,"良好",1.8,0.48,56.2,23.5,34,19,13.5,15.7,2.2,"1.3","264",0.3,13.9,22,0
"2023-11-05 11:00:00","古亭",2576,11,"Weekend",821.482825496233,72,29,374,4,1011,29.9,53,0,1,40,"良好",2.2,0.36,54.3,24.2,19,18,9.3,10.1,0.8,"1.7","296",0.2,12.4,15,0
"2023-11-05 11:00:00","士林",3043,11,"Weekend",966.537893615898,101,13,93,3,1011,29.9,53,0,1,46,"良好",1.3,0.38,50.6,18.4,16,17,11.8,14.5,2.7,"0.4","246",0.3,14.2,10,0
"2023-11-05 11:00:00","大橋頭",1402,11,"Weekend",667.064144532519,68,23,207,8,1011,29.9,53,0,1,62,"普通",1.8,1.68,27.3,11.2,38,22,46.3,79.1,32.8,"-","-",1,14,23,1
"2023-11-05 11:00:00","松山",1773,11,"Weekend",742.114262614521,70,28,184,2,1011,29.9,53,0,1,33,"良好",0.4,0.42,47.6,15.8,14,15,14.3,18,3.6,"0.9","307",0.3,10.2,7,0
"2023-11-05 12:00:00","中山",5493,12,"Weekend",567.656880873855,54,23,337,4,1010.3,30.2,49,0,1,40,"良好",1.5,0.4,62.3,27.5,24,17,12.6,15,2.3,"2.1","165",0.3,12.2,16,0
"2023-11-05 12:00:00","北投",2213,12,"Weekend",687.457889956981,31,11,92,4,1010.3,30.2,49,0,1,31,"良好",1.6,0.26,47.3,33.6,19,6,3,4.1,1.1,"1.7","190",0.2,6.6,7,0
"2023-11-05 12:00:00","北門",1502,12,"Weekend",512.321365522758,71,13,173,2,1010.3,30.2,49,0,1,52,"普通",1.7,0.4,71.5,30.3,35,20,10.3,11.2,0.9,"1.2","276",0.3,16,26,0
"2023-11-05 12:00:00","古亭",2899,12,"Weekend",821.482825496233,72,29,420,4,1010.3,30.2,49,0,1,42,"良好",1.8,0.34,67.7,30.3,18,13,8.5,9,0.5,"1.1","314",0.2,13,15,0
"2023-11-05 12:00:00","士林",3160,12,"Weekend",966.537893615898,101,13,103,3,1010.3,30.2,49,0,1,50,"良好",1.4,0.44,72.3,26.7,20,18,9.7,11,1.3,"1.2","278",0.3,15.3,12,0
"2023-11-05 12:00:00","大橋頭",1377,12,"Weekend",667.064144532519,68,23,184,8,1010.3,30.2,49,0,1,68,"普通",2.2,1.95,21.8,12.8,25,24,55.2,94.7,39.5,"-","-",1.2,15.5,23,1
"2023-11-05 12:00:00","松山",1708,12,"Weekend",742.114262614521,70,28,186,2,1010.3,30.2,49,0,1,42,"良好",1,0.45,67.4,22.8,22,27,13.7,15.9,2.1,"1.6","318",0.3,13,10,0
"2023-11-05 13:00:00","中山",6449,13,"Weekend",567.656880873855,54,23,384,4,1009.6,31.4,58,0,1,45,"良好",1.4,0.48,73.7,34.5,38,18,21.5,24.9,3.4,"1.9","347",0.3,14,20,0
"2023-11-05 13:00:00","北投",2282,13,"Weekend",687.457889956981,31,11,126,4,1009.6,31.4,58,0,1,34,"良好",1.1,0.28,62,37.6,16,11,3.7,4.7,0.9,"2","190",0.2,6.6,9,0
"2023-11-05 13:00:00","北門",1772,13,"Weekend",512.321365522758,71,13,276,2,1009.6,31.4,58,0,1,53,"普通",1,0.35,68,37.4,24,16,10.7,11.9,1.2,"1.9","15",0.3,16.4,25,0
"2023-11-05 13:00:00","古亭",3060,13,"Weekend",821.482825496233,72,29,371,4,1009.6,31.4,58,0,1,43,"良好",1.8,0.3,71.3,37,17,12,7.8,8.2,0.3,"1.4","243",0.3,13.2,16,1
"2023-11-05 13:00:00","士林",3473,13,"Weekend",966.537893615898,101,13,131,3,1009.6,31.4,58,0,1,54,"普通",1.9,0.34,76.2,34.4,31,26,9.4,10.4,1,"1.7","327",0.3,16.9,15,0
"2023-11-05 13:00:00","大橋頭",1359,13,"Weekend",667.064144532519,68,23,225,8,1009.6,31.4,58,0,1,55,"普通",1.9,0.85,58.2,19.4,38,22,27,37.7,10.6,"-","-",1.2,17.2,27,1
"2023-11-05 13:00:00","松山",1934,13,"Weekend",742.114262614521,70,28,190,2,1009.6,31.4,58,0,1,52,"普通",1,0.42,77.1,31.1,NA,25,10.7,11.8,1,"1.6","254",0.3,15.8,11,0
"2023-11-05 14:00:00","中山",7245,14,"Weekend",567.656880873855,54,23,421,4,1009.2,30.7,61,0,0.9,51,"普通",1.7,0.47,69.4,41.2,38,23,22.8,27.5,4.7,"1.6","284",0.4,15.5,24,0
"2023-11-05 14:00:00","北投",2365,14,"Weekend",687.457889956981,31,11,141,4,1009.2,30.7,61,0,0.9,41,"良好",1.2,0.32,78.5,44,21,16,4.8,5.8,0.9,"2.2","190",0.2,7.9,11,0
"2023-11-05 14:00:00","北門",1937,14,"Weekend",512.321365522758,71,13,255,2,1009.2,30.7,61,0,0.9,56,"普通",1.6,0.43,76.5,45,43,24,15,16.3,1.2,"1.4","313",0.4,17.5,28,0
"2023-11-05 14:00:00","古亭",2782,14,"Weekend",821.482825496233,72,29,380,4,1009.2,30.7,61,0,0.9,44,"良好",1.6,0.33,79.5,45.1,29,20,8.4,8.7,0.2,"1.7","296",0.3,13.7,18,1
"2023-11-05 14:00:00","士林",3261,14,"Weekend",966.537893615898,101,13,107,3,1009.2,30.7,61,0,0.9,57,"普通",2.4,0.33,76.5,42.2,37,23,8.7,9.7,1,"1.8","329",0.3,18.1,20,1
"2023-11-05 14:00:00","大橋頭",1391,14,"Weekend",667.064144532519,68,23,229,8,1009.2,30.7,61,0,0.9,61,"普通",2,0.47,72,27.2,32,26,14.8,17.2,2.3,"-","-",1.2,19.7,28,1
"2023-11-05 14:00:00","松山",1937,14,"Weekend",742.114262614521,70,28,234,2,1009.2,30.7,61,0,0.9,59,"普通",0.9,0.39,87.3,40.8,28,29,11.2,12.4,1.2,"2.3","302",0.3,18.7,15,0
"2023-11-05 15:00:00","中山",7407,15,"Weekend",567.656880873855,54,23,481,4,1009,30.5,63,0,1,53,"普通",1.9,0.45,60.2,47.4,33,22,24.3,30.6,6.3,"2","345",0.4,16.3,26,0
"2023-11-05 15:00:00","北投",2285,15,"Weekend",687.457889956981,31,11,197,4,1009,30.5,63,0,1,46,"良好",1.2,0.32,83.4,51,21,18,4.7,5.7,1,"1.8","190",0.2,10.1,14,0
"2023-11-05 15:00:00","北門",2094,15,"Weekend",512.321365522758,71,13,330,2,1009,30.5,63,0,1,58,"普通",1.4,0.39,69,52.1,36,21,14.4,15.7,1.2,"1.2","334",0.4,18.3,30,0
"2023-11-05 15:00:00","古亭",2633,15,"Weekend",821.482825496233,72,29,422,4,1009,30.5,63,0,1,51,"普通",2,0.34,80.7,53.9,38,27,10.2,10.7,0.4,"1.8","305",0.3,15.7,21,1
"2023-11-05 15:00:00","士林",3534,15,"Weekend",966.537893615898,101,13,138,3,1009,30.5,63,0,1,59,"普通",2.7,0.44,66.7,49.4,33,20,9.3,10.6,1.2,"0.2","336",0.3,18.9,23,1
"2023-11-05 15:00:00","大橋頭",1265,15,"Weekend",667.064144532519,68,23,224,8,1009,30.5,63,0,1,61,"普通",2,0.52,60.3,34.4,29,19,17.3,20.2,2.9,"-","-",1.1,19.7,27,1
"2023-11-05 15:00:00","松山",1944,15,"Weekend",742.114262614521,70,28,375,2,1009,30.5,63,0,1,64,"普通",1.1,0.35,88.6,51.1,27,24,10.1,10.9,0.7,"1.4","302",0.4,20.6,18,0
"2023-11-05 16:00:00","中山",8020,16,"Weekend",567.656880873855,54,23,500,4,1009.4,29.6,66,0,0.9,55,"普通",1.6,0.42,59,53.1,29,18,21.6,25.5,3.8,"1.1","317",0.4,17.1,28,0
"2023-11-05 16:00:00","北投",2646,16,"Weekend",687.457889956981,31,11,172,4,1009.4,29.6,66,0,0.9,58,"普通",1.3,0.33,84,57.5,26,17,5.1,6,0.9,"1.3","190",0.2,12,16,0
"2023-11-05 16:00:00","北門",2336,16,"Weekend",512.321365522758,71,13,312,2,1009.4,29.6,66,0,0.9,59,"普通",1.3,0.47,59.5,57.8,34,20,17.6,19,1.4,"0.8","290",0.4,18.7,30,0
"2023-11-05 16:00:00","古亭",2965,16,"Weekend",821.482825496233,72,29,468,4,1009.4,29.6,66,0,0.9,67,"普通",1.9,0.34,72.7,60.8,29,19,11.2,11.5,0.3,"1.2","355",0.3,16.9,23,1
"2023-11-05 16:00:00","士林",3858,16,"Weekend",966.537893615898,101,13,176,3,1009.4,29.6,66,0,0.9,61,"普通",2.3,0.45,63.2,56,28,21,10.3,11.5,1.2,"0.4","317",0.3,19.6,25,1
"2023-11-05 16:00:00","大橋頭",1446,16,"Weekend",667.064144532519,68,23,261,8,1009.4,29.6,66,0,0.9,61,"普通",1.8,0.65,51.1,40.5,36,20,22.2,26,3.8,"-","-",1,19.5,30,1
"2023-11-05 16:00:00","松山",2667,16,"Weekend",742.114262614521,70,28,491,2,1009.4,29.6,66,0,0.9,65,"普通",0.8,0.33,75,59.8,28,24,11.9,12.8,0.8,"1.6","41",0.3,21,20,0
"2023-11-05 17:00:00","中山",9033,17,"Weekend",567.656880873855,54,23,529,4,1009.8,28.5,70,0,0.9,54,"普通",1.4,0.5,40.9,55.8,36,13,29.3,35.3,5.9,"1.6","353",0.4,16.7,29,0
"2023-11-05 17:00:00","北投",3167,17,"Weekend",687.457889956981,31,11,143,4,1009.8,28.5,70,0,0.9,74,"普通",0.9,0.28,72.8,62.2,24,18,4.6,5.5,0.8,"1.4","200",0.2,13.5,18,0
"2023-11-05 17:00:00","北門",2224,17,"Weekend",512.321365522758,71,13,344,2,1009.8,28.5,70,0,0.9,67,"普通",1.1,0.55,42.4,60.2,36,14,24.4,25.8,1.3,"0.5","333",0.4,18.4,32,0
"2023-11-05 17:00:00","古亭",3695,17,"Weekend",821.482825496233,72,29,533,4,1009.8,28.5,70,0,0.9,84,"普通",1.8,0.4,58.8,65.5,35,19,15.2,15.4,0.2,"1.4","302",0.3,18.3,27,1
"2023-11-05 17:00:00","士林",4330,17,"Weekend",966.537893615898,101,13,178,3,1009.8,28.5,70,0,0.9,67,"普通",2.2,0.37,54.8,61,28,23,12.2,13.1,0.8,"0.6","308",0.3,19.8,25,1
"2023-11-05 17:00:00","大橋頭",1695,17,"Weekend",667.064144532519,68,23,269,8,1009.8,28.5,70,0,0.9,60,"普通",1.7,0.72,37.2,44.1,36,18,28.7,33.7,5,"-","-",0.9,19,30,1
"2023-11-05 17:00:00","松山",3228,17,"Weekend",742.114262614521,70,28,500,2,1009.8,28.5,70,0,0.9,80,"普通",1.8,0.25,48.4,64.3,18,17,10.5,11.3,0.7,"1.3","37",0.3,20.3,20,0
"2023-11-05 18:00:00","中山",7245,18,"Weekend",567.656880873855,54,23,499,4,1010.2,27.9,69,0,0,54,"普通",1.6,0.5,35.1,56,33,15,30,32.8,2.8,"0.2","337",0.4,16.1,29,0
"2023-11-05 18:00:00","北投",2507,18,"Weekend",687.457889956981,31,11,131,4,1010.2,27.9,69,0,0,87,"普通",1.2,0.25,68.4,66.8,21,18,4.5,5.4,0.8,"1.6","180",0.2,14.5,18,0
"2023-11-05 18:00:00","北門",2037,18,"Weekend",512.321365522758,71,13,300,2,1010.2,27.9,69,0,0,64,"普通",1.3,0.6,34.4,59.7,35,23,29.4,30.4,0.9,"1.1","26",0.4,18.5,32,0
"2023-11-05 18:00:00","古亭",3346,18,"Weekend",821.482825496233,72,29,462,4,1010.2,27.9,69,0,0,84,"普通",1.9,0.44,41.5,65.8,31,20,20.9,21.1,0.1,"1","59",0.3,18.9,28,1
"2023-11-05 18:00:00","士林",3814,18,"Weekend",966.537893615898,101,13,140,3,1010.2,27.9,69,0,0,77,"普通",2.8,0.32,48.7,63.6,30,21,12.2,12.7,0.5,"0.3","253",0.3,20,25,1
"2023-11-05 18:00:00","大橋頭",1617,18,"Weekend",667.064144532519,68,23,207,8,1010.2,27.9,69,0,0,58,"普通",1.8,0.96,27.5,44.4,31,18,34.2,41.3,7.1,"-","-",0.9,18.5,31,1
"2023-11-05 18:00:00","松山",3088,18,"Weekend",742.114262614521,70,28,355,2,1010.2,27.9,69,0,0,87,"普通",3,0.35,38.8,66.3,21,15,16.7,17.3,0.6,"0.8","53",0.3,18.8,20,0
"2023-11-05 19:00:00","中山",5769,19,"Weekend",567.656880873855,54,23,438,4,1010.9,27.4,65,0,0,56,"普通",1.9,0.63,20.1,52.6,33,17,38.7,47.4,8.7,"0.2","73",0.4,16,29,0
"2023-11-05 19:00:00","北投",1962,19,"Weekend",687.457889956981,31,11,91,4,1010.9,27.4,65,0,0,97,"普通",1.2,0.23,56.6,69.1,17,12,4,4.8,0.8,"1.3","150",0.2,14.1,18,0
"2023-11-05 19:00:00","北門",1510,19,"Weekend",512.321365522758,71,13,197,2,1010.9,27.4,65,0,0,58,"普通",1.4,0.62,29,56.3,39,16,31.6,32.8,1.1,"0.3","278",0.4,18.2,34,0
"2023-11-05 19:00:00","古亭",2306,19,"Weekend",821.482825496233,72,29,400,4,1010.9,27.4,65,0,0,77,"普通",2.1,0.49,32,63,30,22,25.1,25.3,0.2,"1.3","124",0.3,18.7,27,1
